rowid,order,family,genus,species,longitude,latitude,year,source,study
2582,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2583,Carnivora,Canidae,Lycalopex,Lycalopex gymnocercus,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2584,Artiodactyla,Suidae,Sus,Sus scrofa,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2585,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2586,Cingulata,Dasypodidae,Dasypus,Dasypus hybridus,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2587,Carnivora,Felidae,Leopardus,Leopardus tigrinus,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2588,Carnivora,Mephitidae,Conepatus,Conepatus chinga,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2589,Carnivora,Mephitidae,Conepatus,Conepatus chinga,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2590,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2591,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2592,NA,NA,Herpailurus,Herpailurus yagouaroundi,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2593,NA,NA,Herpailurus,Herpailurus yagouaroundi,-53.266667,-27.183332999999998,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2594,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2595,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2596,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.266667,-27.183332999999998,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2597,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2598,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2599,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-53.266667,-27.183332999999998,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2600,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2601,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2602,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.266667,-27.183332999999998,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2603,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2604,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2605,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.266667,-27.183332999999998,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2606,Rodentia,Erethizontidae,Sphiggurus,Sphiggurus villosus,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2607,Rodentia,Erethizontidae,Sphiggurus,Sphiggurus villosus,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2608,Rodentia,Erethizontidae,Sphiggurus,Sphiggurus villosus,-53.266667,-27.183332999999998,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2609,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-52.716666999999994,-28.316667000000002,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
2610,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-53.11666699999999,-27.666667,2009,atlantic_large_mammals,"Peters, F.B., Roth, P.R.O., Machado, L.F., Coelho, E.L., Jung, D.M.H. and Christoff, A.U. (2010). Assembleia de mamiferos dos agroecossistemas constituintes da bacia hidrografica do rio da Varzea, Rio Grande do Sul. Biotemas 23, 91-107."
