order,family,genus,species,longitude,latitude,year,source,geometry
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.86945,-18.42818,2013,neotropical_carnivores,"c(-39.86945, -18.42818)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.87857,-18.43045,2013,neotropical_carnivores,"c(-39.87857, -18.43045)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.87262,-18.43077,2013,neotropical_carnivores,"c(-39.87262, -18.43077)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.86287,-18.42345,2013,neotropical_carnivores,"c(-39.86287, -18.42345)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.66436,-17.58667,2013,neotropical_carnivores,"c(-40.66436, -17.58667)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.65953,-17.58753,2013,neotropical_carnivores,"c(-40.65953, -17.58753)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.66742,-17.58481,2013,neotropical_carnivores,"c(-40.66742, -17.58481)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.66325,-17.58402,2013,neotropical_carnivores,"c(-40.66325, -17.58402)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.66364,-17.57636,2013,neotropical_carnivores,"c(-40.66364, -17.57636)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.65846,-17.6071,2013,neotropical_carnivores,"c(-40.65846, -17.6071)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.66114,-17.60822,2013,neotropical_carnivores,"c(-40.66114, -17.60822)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.67912,-17.59579,2013,neotropical_carnivores,"c(-40.67912, -17.59579)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.67773,-17.60167,2013,neotropical_carnivores,"c(-40.67773, -17.60167)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-40.66738,-17.60517,2013,neotropical_carnivores,"c(-40.66738, -17.60517)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.3909,-17.80238,2013,neotropical_carnivores,"c(-39.3909, -17.80238)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.39244,-17.803,2013,neotropical_carnivores,"c(-39.39244, -17.803)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.38985,-17.80336,2013,neotropical_carnivores,"c(-39.38985, -17.80336)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.37384,-8.761049,2013,neotropical_carnivores,"c(-39.37384, -8.761049)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.3875,-17.79611,2013,neotropical_carnivores,"c(-39.3875, -17.79611)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.38459,-17.80612,2013,neotropical_carnivores,"c(-39.38459, -17.80612)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.38198,-17.80705,2013,neotropical_carnivores,"c(-39.38198, -17.80705)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.38335,-17.80823,2013,neotropical_carnivores,"c(-39.38335, -17.80823)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.36884,-17.80579,2013,neotropical_carnivores,"c(-39.36884, -17.80579)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-39.36453,-17.80829,2013,neotropical_carnivores,"c(-39.36453, -17.80829)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.27329,-16.58249,2012,neotropical_carnivores,"c(-56.27329, -16.58249)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.18987,-16.72444,2012,neotropical_carnivores,"c(-56.18987, -16.72444)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.1297,-16.78354,2012,neotropical_carnivores,"c(-56.1297, -16.78354)"
NA,Felidae,Herpailurus,Herpailurus yagouaroundi,-56.11862,-16.80492,2012,neotropical_carnivores,"c(-56.11862, -16.80492)"
